Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM,Resistance,Relative Resistance,Incline
27:42,5.5004,12.69,100,123,80,7,29,6
27:43,5.5035,12.69,100,123,80,7,29,6
27:44,5.5072,12.69,98,123,79,7,29,6
27:45,5.5097,12.53,96,123,78,7,29,6
27:46,5.5134,12.37,96,122,78,7,29,6
27:47,5.5172,12.37,98,122,79,7,29,6
27:48,5.5203,12.53,102,122,81,7,29,6
27:49,5.5227,12.84,102,122,81,7,29,6
27:50,5.5265,12.84,100,122,80,7,29,6
27:51,5.5296,12.69,94,122,77,7,29,6
27:52,5.5321,12.05,92,122,76,7,29,6
27:53,5.5358,12.05,88,121,74,7,29,6
27:54,5.5389,11.74,86,121,73,7,29,6
27:55,5.5414,11.50,83,121,72,8,31,6
27:56,5.5439,11.27,80,121,70,8,33,6
27:57,5.5470,11.20,86,121,64,8,33,6
27:58,5.5501,10.21,79,120,61,8,33,6
27:59,5.5532,10.05,75,120,59,8,33,6
28:00,5.5544,9.88,75,120,59,8,33,6
28:01,5.5557,9.71,75,120,59,8,33,6
28:02,5.5582,9.71,73,121,58,8,33,6
28:03,5.5606,9.55,75,121,59,8,33,6
28:04,5.5631,9.88,79,122,61,8,33,6
28:05,5.5662,10.05,79,122,61,8,33,6
28:06,5.5681,10.05,77,122,60,8,33,6
28:07,5.5706,9.88,79,123,61,8,33,6
28:08,5.5737,10.05,79,124,61,8,33,6
28:09,5.5756,10.05,82,124,62,8,33,6
28:10,5.5780,10.21,82,124,62,8,33,6
28:11,5.5824,10.21,57,125,63,13,54,-1
28:12,5.5861,12.84,56,126,62,13,54,-1
28:13,5.5899,12.65,56,126,62,13,54,-1
28:14,5.5923,12.65,54,124,61,13,54,-1
28:15,5.5961,12.44,54,124,61,13,54,-1
28:16,5.5992,12.44,51,124,59,13,54,-1
28:17,5.6023,12.03,51,124,59,13,54,-1
28:18,5.6054,12.03,53,123,60,13,54,-1
28:19,5.6085,12.23,56,123,62,13,54,-1
28:20,5.6116,12.65,57,124,63,13,54,-1
28:21,5.6147,12.84,59,124,64,13,54,-1
28:22,5.6178,13.25,62,124,66,13,54,-1
28:23,5.6215,13.46,64,124,67,13,54,-1
28:24,5.6256,13.66,66,124,68,13,54,-1
28:25,5.6296,13.86,67,124,69,13,54,-1
28:26,5.6333,14.07,68,124,70,13,54,-1
28:27,5.6374,14.38,70,124,71,13,54,-1
28:28,5.6414,14.68,72,124,72,13,54,-1
28:29,5.6452,14.68,72,124,72,13,54,-1
28:30,5.6486,14.58,71,124,72,13,54,-1
28:31,5.6520,14.48,70,124,71,13,54,-1
28:32,5.6570,14.48,70,124,71,13,54,-1
28:33,5.6594,14.48,68,124,70,13,54,-1
28:34,5.6650,14.27,70,124,71,13,54,-1
28:35,5.6669,14.38,70,123.5,71,13,54,-1
28:36,5.6688,14.48,70,123,71,13,54,-1
28:37,5.6725,14.48,70,123,71,13,54,-1
28:38,5.6768,14.48,70,123,71,13,54,-1
28:39,5.6843,14.48,70,122,71,13,54,-1
28:40,5.6868,14.48,70,122,71,13,54,-1
28:41,5.6893,14.48,70,122,71,13,54,-1
28:42,5.6961,14.27,68,122,70,13,54,-1
28:43,5.6983,14.17,67,122,69,13,54,-1
28:44,5.7005,14.07,65,122,68,13,54,-1
28:45,5.7042,13.86,67,121,69,13,54,-1
28:46,5.7098,14.07,68,121,70,13,54,-1
28:47,5.7135,14.27,68,121,70,13,54,-1
28:48,5.7179,14.27,70,121,71,13,54,-1
28:49,5.7210,14.48,72,121,72,13,54,-1
28:50,5.7247,14.68,74,121,73,13,54,-1
28:51,5.7290,15.09,75,121,74,13,54,-1
28:52,5.7328,15.09,75,121,74,13,54,-1
28:53,5.7371,15.09,75,121,74,13,54,-1
28:54,5.7408,15.09,75,121,74,13,54,-1
28:55,5.7483,15.09,75,120,74,13,54,-1
28:56,5.7502,15.09,76,120,75,13,54,-1
28:57,5.7520,15.09,77,120,75,13,54,-1
28:58,5.7564,15.30,77,120,75,13,54,-1
28:59,5.7601,15.30,77,120,75,13,54,-1
29:00,5.7645,15.30,79,120,76,13,54,-1
29:01,5.7688,15.50,79,120,76,13,54,-1
29:02,5.7725,15.50,79,120,76,13,54,-1
29:03,5.7775,15.30,77,120,75,13,54,-1
29:04,5.7806,15.30,75,120,74,13,54,-1
29:05,5.7843,15.09,74,121,73,13,54,-1
29:06,5.7893,14.68,72,121,72,13,54,-1
29:07,5.7930,14.68,72,121,72,13,54,-1
29:08,5.7968,14.68,74,122,73,13,54,-1
29:09,5.8005,14.89,75,122,74,13,54,-1
29:10,5.8055,15.09,75,122,74,13,54,-1
29:11,5.8092,15.09,77,122,75,13,54,-1
29:12,5.8142,15.30,77,122,75,13,54,-1
29:13,5.8179,15.30,77,122,75,13,54,-1
29:14,5.8216,15.30,75,122,74,13,54,-1
29:15,5.8260,15.09,75,123,74,13,54,-1
29:16,5.8303,15.09,77,123,75,13,54,-1
29:17,5.8334,15.30,77,122,75,13,54,-1
29:18,5.8384,15.30,79,122,76,13,54,-1
29:19,5.8421,15.50,81,122,77,13,54,-1
29:20,5.8471,15.71,81,122,77,13,54,-1
29:21,5.8515,15.71,81,121,77,13,54,-1
29:22,5.8558,15.71,81,121,77,13,54,-1
29:23,5.8595,15.71,81,121,77,13,54,-1
29:24,5.8645,15.71,81,121,77,13,54,-1
29:25,5.8707,15.71,81,120,77,13,54,-1
29:26,5.8729,15.71,81,120,77,13,54,-1
29:27,5.8751,15.71,81,120,77,13,54,-1
29:28,5.8788,15.71,81,120,77,13,54,-1
29:29,5.8844,15.71,81,120,77,13,54,-1
29:30,5.8881,15.71,79,120,76,13,54,-1
29:31,5.8918,15.50,77,120,75,13,54,-1
29:32,5.8962,15.09,74,120,73,13,54,-1
29:33,5.8993,14.89,72,120,72,13,54,-1
29:34,5.9036,14.68,72,120,72,13,54,-1
29:35,5.9086,14.68,74,119,73,13,54,-1
29:36,5.9123,14.89,74,119,73,13,54,-1
29:37,5.9173,14.89,75,120,74,13,54,-1
29:38,5.9198,15.09,75,120,74,13,54,-1
29:39,5.9248,15.09,75,120,74,13,54,-1
29:40,5.9291,15.09,75,120,74,13,54,-1
29:41,5.9335,15.09,75,120,74,13,54,-1
29:42,5.9366,15.09,77,120,75,13,54,-1
29:43,5.9415,15.30,77,120,75,13,54,-1
29:44,5.9453,15.30,75,120,74,13,54,-1
29:45,5.9478,15.09,74,119,73,13,54,-1
29:46,5.9521,14.89,75,119,74,13,54,-1
29:47,5.9565,15.09,77,119,75,13,54,-1
29:48,5.9608,15.30,77,120,75,13,54,-1
29:49,5.9639,15.30,79,120,76,13,54,-1
29:50,5.9689,15.50,79,121,76,13,54,-1
29:51,5.9732,15.50,79,122,76,13,54,-1
29:52,5.9770,15.30,77,122,75,13,54,-1
29:53,5.9826,15.30,94,121,75,10,42,3
29:54,5.9854,14.34,93,121,75,10,42,3
29:55,5.9882,13.38,92,121,74,10,42,3
29:56,5.9919,13.03,90,121,73,10,42,3
29:57,5.9950,13.03,90,121,73,10,42,3
29:58,5.9981,12.94,89,120.5,73,10,42,3
29:59,6.0012,12.84,87,120,72,10,42,3
30:00,6.0056,12.84,90,120,73,10,42,3
30:01,6.0080,13.03,94,120,75,10,42,3
30:02,6.0111,13.38,98,120,77,10,42,3
30:03,6.0149,13.74,98,121,77,10,42,3
30:04,6.0180,13.74,100,120,78,10,42,3
30:05,6.0223,13.92,98,120,77,10,42,3
30:06,6.0261,13.74,98,120,77,10,42,3
30:07,6.0292,13.74,96,120,76,10,42,3
30:08,6.0332,13.65,95,120,76,10,42,3
30:09,6.0372,13.56,94,120,75,10,42,3
30:10,6.0410,13.56,94,121,75,10,42,3
30:11,6.0444,13.56,95,121.5,76,10,42,3
30:12,6.0478,13.56,96,122,76,10,42,3
30:13,6.0515,13.56,96,122,76,10,42,3
30:14,6.0546,13.56,96,123,76,10,42,3
30:15,6.0587,13.56,95,123,76,10,42,3
30:16,6.0627,13.56,94,123,75,10,42,3
30:17,6.0664,13.38,94,122,75,10,42,3
30:18,6.0702,13.38,94,122,75,10,42,3
30:19,6.0739,13.38,94,122,75,10,42,3
30:20,6.0776,13.38,94,122,75,10,42,3
30:21,6.0814,13.38,92,122,74,10,42,3
30:22,6.0829,13.29,91,122,74,10,42,3
30:23,6.0845,13.20,90,122,73,10,42,3
30:24,6.0882,13.03,90,122,73,10,42,3
30:25,6.0944,13.03,90,122,73,10,42,3
30:26,6.0969,13.03,92,122,74,10,42,3
30:27,6.0984,13.12,92,122,74,10,42,3
30:28,6.1000,13.20,92,122,74,10,42,3
30:29,6.1081,13.20,92,121,74,10,42,3
30:30,6.1112,13.20,92,120,74,10,42,3
30:31,6.1137,13.20,92,120.5,74,10,42,3
30:32,6.1162,13.20,92,121,74,10,42,3
30:33,6.1193,13.20,94,121,75,10,42,3
30:34,6.1224,13.38,94,122,75,10,42,3
30:35,6.1267,13.38,94,122,75,10,42,3
30:36,6.1304,13.38,94,122,75,10,42,3
30:37,6.1336,13.38,92,122,74,10,42,3
30:38,6.1373,13.20,94,122,75,10,42,3
30:39,6.1398,13.38,96,122,76,10,42,3
30:40,6.1435,13.56,98,121,77,10,42,3
30:41,6.1472,13.92,100,121,78,10,42,3
30:42,6.1516,13.92,100,121,78,10,42,3
30:43,6.1547,13.92,102,122,79,10,42,3
30:44,6.1597,13.92,98,122,77,10,42,3
30:45,6.1634,13.74,96,122,76,10,42,3
30:46,6.1677,13.56,94,122,75,10,42,3
30:47,6.1702,13.38,96,122,76,10,42,3
30:48,6.1739,13.56,100,122,78,10,42,3
30:49,6.1783,13.92,98,122,77,10,42,3
30:50,6.1808,13.74,98,122,77,10,42,3
30:51,6.1851,13.56,94,122,75,10,42,3
30:52,6.1889,13.38,94,122,75,10,42,3
30:53,6.1920,13.38,92,121,74,10,42,3
30:54,6.1963,13.20,92,121,74,10,42,3
30:55,6.2000,13.03,90,121,73,10,42,3
30:56,6.2031,13.03,90,120,73,10,42,3
30:57,6.2069,13.03,62,120,77,8,33,3
30:58,6.2084,12.86,63,120,78,8,33,3
30:59,6.2100,12.68,64,120,78,8,33,3
31:00,6.2125,13.01,65,121,79,8,33,3
31:01,6.2168,13.01,64,121,78,8,33,3
31:02,6.2205,12.84,64,121,78,8,33,3
31:03,6.2243,12.68,62,121,77,8,33,3
31:04,6.2274,12.68,62,122,77,8,33,3
31:05,6.2305,12.68,62,122,77,8,33,3
31:06,6.2348,12.51,59,122,75,8,33,3
31:07,6.2373,12.35,61,121,76,8,33,3
31:08,6.2404,12.51,64,121,78,8,33,3
31:09,6.2442,12.84,65,121,79,8,33,3
31:10,6.2466,13.01,66,121,80,8,33,3
31:11,6.2497,13.18,66,122,80,8,33,3
31:12,6.2541,13.18,65,122,79,8,33,3
31:13,6.2578,13.01,65,122,79,8,33,3
31:14,6.2603,13.01,65,121,79,8,33,3
31:15,6.2640,13.01,65,121,79,8,33,3
31:16,6.2678,13.01,65,120,79,8,33,3
31:17,6.2709,13.01,65,120,79,8,33,3
31:18,6.2746,13.01,65,120,79,8,33,3
31:19,6.2783,13.01,64,121,78,8,33,3
31:20,6.2821,12.84,64,121,78,8,33,3
31:21,6.2858,12.84,65,121,79,8,33,3
31:22,6.2889,13.01,65,122,79,8,33,3
31:23,6.2920,13.01,64,123,78,8,33,3
31:24,6.2957,12.84,64,124,78,8,33,3
31:25,6.2995,12.68,62,126,77,8,33,3
31:26,6.3026,12.51,61,127,76,8,33,3
31:27,6.3063,12.51,61,127,76,8,33,3
31:28,6.3094,12.51,62,128,77,8,33,3
31:29,6.3125,12.68,62,128,77,8,33,3
31:30,6.3162,12.68,62,127,77,8,33,3
31:31,6.3200,12.68,62,128,77,8,33,3
31:32,6.3215,12.68,62,128.5,77,8,33,3
31:33,6.3231,12.68,62,129,77,8,33,3
31:34,6.3305,12.68,62,129,77,8,33,3
31:35,6.3336,12.68,62,129,77,8,33,3
31:36,6.3374,12.68,62,129,77,8,33,3
31:37,6.3411,12.68,62,129,77,8,33,3
31:38,6.3436,12.68,64,129,78,8,33,3
31:39,6.3454,12.76,65,129.5,79,8,33,3
31:40,6.3473,12.84,65,130,79,8,33,3
31:41,6.3548,13.01,65,131,80,6,25,5
31:42,6.3563,12.62,65,130.5,80,6,25,5
31:43,6.3579,12.23,64,130,79,6,25,5
31:44,6.3610,12.08,64,129,79,6,25,5
31:45,6.3647,12.08,65,129,80,6,25,5
31:46,6.3684,12.23,65,130,80,6,25,5
31:47,6.3715,12.23,67,130,81,6,25,5
31:48,6.3753,12.38,67,130,81,6,25,5
31:49,6.3784,12.38,67,129,81,6,25,5
31:50,6.3821,12.38,70,129,83,6,25,5
31:51,6.3840,12.54,70,129.5,83,6,25,5
31:52,6.3858,12.70,70,130,83,6,25,5
31:53,6.3896,12.70,68,130,82,6,25,5
31:54,6.3927,12.54,68,130,82,6,25,5
31:55,6.3964,12.54,70,130,83,6,25,5
31:56,6.4011,12.54,69,130.5,83,6,25,5
31:57,6.4057,12.54,68,131,82,6,25,5
31:58,6.4088,12.38,68,130,82,6,25,5
31:59,6.4122,12.38,68,130,82,6,25,5
32:00,6.4157,12.38,68,130,82,6,25,5
32:01,6.4188,12.54,68,130,82,6,25,5
32:02,6.4219,12.54,68,130,82,6,25,5
32:03,6.4262,12.38,67,130,81,6,25,5
32:04,6.4278,12.38,66,130.5,81,6,25,5
32:05,6.4293,12.38,65,131,80,6,25,5
32:06,6.4331,12.23,64,131,79,6,25,5
32:07,6.4362,12.08,64,131,79,6,25,5
32:08,6.4393,12.08,64,131,79,6,25,5
32:09,6.4436,12.08,64,131,79,6,25,5
32:10,6.4467,12.08,64,131,79,6,25,5
32:11,6.4492,12.08,65,130,80,6,25,5
32:12,6.4536,12.23,65,130,80,6,25,5
32:13,6.4567,12.23,65,131,80,6,25,5
32:14,6.4592,12.23,67,131,81,6,25,5
32:15,6.4635,12.38,67,131,81,6,25,5
32:16,6.4666,12.38,67,131,81,6,25,5
32:17,6.4703,12.38,67,130,81,6,25,5
32:18,6.4741,12.38,67,130,81,6,25,5
32:19,6.4778,12.38,67,131,81,6,25,5
32:20,6.4809,12.38,67,130,81,6,25,5
32:21,6.4846,12.38,67,131,81,6,25,5
32:22,6.4877,12.38,67,131,81,6,25,5
32:23,6.4908,12.38,67,131,81,6,25,5
32:24,6.4946,12.38,65,130,80,6,25,5
32:25,6.5020,12.23,65,130,80,6,25,5
32:26,6.5039,12.23,65,130,80,6,25,5
32:27,6.5058,12.23,64,130,79,6,25,5
32:28,6.5089,12.08,64,130,79,6,25,5
32:29,6.5120,12.08,64,129,79,6,25,5
32:30,6.5157,12.08,64,129,79,6,25,5
32:31,6.5188,12.08,64,129,79,6,25,5
32:32,6.5219,12.08,64,128,79,6,25,5
32:33,6.5256,12.08,65,128,80,6,25,5
32:34,6.5287,12.23,67,128,81,6,25,5
32:35,6.5319,12.38,67,128,81,6,25,5
32:36,6.5362,12.38,68,128,82,6,25,5
32:37,6.5393,12.54,70,128,83,6,25,5
32:38,6.5418,12.70,68,129,82,6,25,5
32:39,6.5455,12.38,65,129,80,6,25,5
32:40,6.5480,12.23,64,129,79,6,25,5
32:41,6.5505,12.16,65,129,79,9,36,2.5
32:42,6.5530,12.08,65,129,78,11,46,0
32:43,6.5561,14.53,67,129,79,11,46,0
32:44,6.5604,14.71,67,129,79,11,46,0
32:45,6.5642,14.71,68,129,80,11,46,0
32:46,6.5679,14.90,70,129,81,11,46,0
32:47,6.5722,15.27,71,129,82,11,46,0
32:48,6.5772,15.27,71,129,82,11,46,0
32:49,6.5809,15.27,71,129,82,11,46,0
32:50,6.5847,15.27,71,129,82,11,46,0
32:51,6.5896,15.27,71,129,82,11,46,0
32:52,6.5934,15.27,70,129,81,11,46,0
32:53,6.5983,15.08,68,128,80,11,46,0
32:54,6.6021,14.90,67,127,79,7,29,0
32:55,6.6058,13.63,48,127,79,7,29,0
32:56,6.6095,12.37,29,127,78,7,29,0
32:57,6.6114,12.37,30,127,80,7,29,0
32:58,6.6139,13.01,32,127,83,7,29,0
32:59,6.6170,13.48,34,127,86,7,29,0
33:00,6.6213,13.64,34,128,86,7,29,0
33:01,6.6244,13.64,33,128,85,7,29,0
33:02,6.6288,13.32,33,128,84,7,29,0
33:03,6.6325,13.32,33,127,84,7,29,0
33:04,6.6362,13.32,33,127,84,7,29,0
33:05,6.6400,13.32,33,127,84,7,29,0
33:06,6.6431,13.32,33,127,85,7,29,0
33:07,6.6468,13.48,33,126,85,7,29,0
33:08,6.6512,13.48,33,126,85,7,29,0
33:09,6.6543,13.48,33,126,85,7,29,0
33:10,6.6580,13.48,33,125,85,7,29,0
33:11,6.6623,13.48,33,125,84,7,29,0
33:12,6.6654,13.32,32,125,83,7,29,0
33:13,6.6686,13.17,31,125,82,7,29,0
33:14,6.6723,13.17,31,125,82,7,29,0
33:15,6.6754,13.01,31,125,81,7,29,0
33:16,6.6785,12.84,31,125,81,7,29,0
33:17,6.6816,12.84,31,125,81,7,29,0
33:18,6.6866,12.84,31,124,81,7,29,0
33:19,6.6897,12.84,31,124,81,4,17,4
33:20,6.6915,12.20,33,124,81,4,17,4
33:21,6.6934,11.56,35,124,81,4,17,4
33:22,6.6965,11.71,36,124,82,4,17,4
33:23,6.7009,11.71,36,124,82,4,17,4
33:24,6.7034,11.71,36,124,82,4,17,4
33:25,6.7071,11.71,36,123,82,4,17,4
33:26,6.7114,11.71,36,123,82,4,17,4
33:27,6.7139,11.71,36,123,82,4,17,4
33:28,6.7170,11.71,36,122,83,4,17,4
33:29,6.7207,11.84,36,122,83,4,17,4
33:30,6.7232,11.84,36,121,82,4,17,4
33:31,6.7270,11.71,36,121,82,4,17,4
33:32,6.7294,11.71,36,121,82,4,17,4
33:33,6.7332,11.71,36,121,82,4,17,4
33:34,6.7363,11.71,36,121,82,4,17,4
33:35,6.7388,11.84,37,121,84,4,17,4
33:36,6.7419,11.99,38,122,85,4,17,4
33:37,6.7450,12.14,38,122,85,4,17,4
33:38,6.7493,12.14,38,122,85,4,17,4
33:39,6.7518,12.14,39,122,86,4,17,4
33:40,6.7537,12.21,39,122,87,4,17,4
33:41,6.7555,12.28,39,122,87,4,17,4
33:42,6.7624,12.42,39,123,87,4,17,4
33:43,6.7642,12.42,39,123,87,4,17,4
33:44,6.7661,12.42,39,123,87,4,17,4
33:45,6.7723,12.42,39,123,87,4,17,4
33:46,6.7742,12.42,39,123,87,4,17,4
33:47,6.7761,12.42,39,123,87,4,17,4
33:48,6.7823,12.28,39,123,86,4,17,4
33:49,6.7854,12.28,38,123,85,4,17,4
33:50,6.7891,12.14,38,123,85,4,17,4
33:51,6.7922,12.14,38,123,85,4,17,4
33:52,6.7953,12.14,37,123,84,4,17,4
33:53,6.7990,11.99,36,122,83,4,17,4
33:54,6.8006,11.92,36,122.5,83,4,15,5
33:55,6.8021,11.84,36,123,83,3,13,6
33:56,6.8071,11.71,44,123,82,3,13,6
33:57,6.8108,11.32,44,122,82,3,13,6
33:58,6.8127,11.32,45,123,83,3,13,6
33:59,6.8143,11.39,46,123,84,3,13,6
34:00,6.8158,11.46,46,123,84,3,13,6
34:01,6.8227,11.60,46,122,84,3,13,6
34:02,6.8258,11.60,46,122,84,3,13,6
34:03,6.8286,11.60,46,122,84,3,13,6
34:04,6.8314,11.60,46,122,84,3,13,6
34:05,6.8351,11.60,46,122,84,3,13,6
34:06,6.8382,11.60,46,122,84,3,13,6
34:07,6.8419,11.60,46,122,84,3,13,6
34:08,6.8444,11.60,47,122,85,3,13,6
34:09,6.8475,11.67,48,122,86,3,13,6
34:10,6.8506,11.74,48,122,86,3,13,6
34:11,6.8531,11.74,48,122,86,3,13,6
34:12,6.8568,11.74,48,123,86,3,13,6
34:13,6.8606,11.74,48,123,86,3,13,6
34:14,6.8637,11.74,48,123,86,3,13,6
34:15,6.8661,11.74,46,122,84,3,13,6
34:16,6.8699,11.60,45,122,83,3,13,6
34:17,6.8724,11.46,46,122,84,3,13,6
34:18,6.8755,11.60,47,122,85,3,13,6
34:19,6.8786,11.67,46,122,84,3,13,6
34:20,6.8817,11.74,45,122,83,3,13,6
34:21,6.8842,11.46,42,122,80,3,13,6
34:22,6.8854,11.26,42,122,79,3,13,6
34:23,6.8867,11.05,41,122,78,3,13,6
34:24,6.8891,10.78,42,121,79,3,13,6
34:25,6.8922,10.92,43,121,81,3,13,6
34:26,6.8972,11.19,43,121,81,3,13,6
34:27,6.8997,11.19,42,121,80,3,13,6
34:28,6.9022,11.05,43,121,81,3,13,6
34:29,6.9059,11.19,43,121,81,3,13,6
34:30,6.9084,11.19,44,121,82,3,13,6
34:31,6.9109,11.32,43,121,81,3,13,6
34:32,6.9140,11.26,43,120.5,81,3,13,6
34:33,6.9171,11.19,42,120,80,3,13,6
34:34,6.9202,11.05,42,120,79,3,13,6
34:35,6.9215,10.99,42,119.5,79,3,13,6
34:36,6.9227,10.92,41,119,78,3,13,6
34:37,6.9264,10.78,40,119,77,3,13,6
34:38,6.9295,10.50,39,120,76,3,13,6
34:39,6.9320,10.50,40,120,77,3,13,6
34:40,6.9345,10.64,40,120,77,3,13,6
34:41,6.9376,10.64,41,121,78,3,13,6
34:42,6.9407,10.78,41,121,78,3,13,6
34:43,6.9432,10.78,41,122,78,3,13,6
34:44,6.9463,10.78,41,122,78,3,13,6
34:45,6.9494,10.78,41,122,78,3,13,6
34:46,6.9525,10.78,41,122,78,3,13,6
34:47,6.9544,10.78,40,121,77,3,13,6
34:48,6.9581,10.64,40,120,77,3,13,6
34:49,6.9606,10.64,40,120,77,3,13,6
34:50,6.9637,10.64,40,120,77,3,13,6
34:51,6.9674,10.64,39,120,76,3,13,6
34:52,6.9699,10.50,39,121,76,3,13,6
34:53,6.9724,10.50,40,122,77,3,13,6
34:54,6.9768,10.64,40,122,77,3,13,6
34:55,6.9817,10.64,39,121,76,3,13,6
34:56,6.9833,10.57,39,121,76,3,13,6
34:57,6.9848,10.50,39,121,76,3,13,6
34:58,6.9873,10.50,37,120,74,3,13,6
34:59,6.9898,10.22,36,120,73,3,13,6
35:00,6.9923,10.08,35,119,72,3,13,6
35:01,6.9948,9.95,35,119,71,3,13,6
35:02,6.9973,9.81,34,119,70,3,13,6
35:03,6.9997,9.53,33,119,69,3,13,6
35:04,7.0022,9.53,32,118,68,3,13,6
35:05,7.0047,9.40,31,118,67,3,13,6
35:06,7.0078,9.25,31,118,66,3,13,6
35:07,7.0097,9.12,31,118,66,3,13,6
35:08,7.0122,8.97,29,118,64,3,13,6
35:09,7.0140,8.71,27,118,62,3,13,6
35:10,7.0153,8.57,27,118,61,3,13,6
35:11,7.0153,8.15,24,118,57,3,13,6
35:12,7.0165,7.73,24,118,57,3,13,6
