Stages_Data
Metric
Time,Kilometers,KPH,Watts,HR,RPM
151:45,86.69,35.76,204,157,91
151:46,86.70,35.69,203,157,90
151:47,86.71,36.03,208,156,90
151:48,86.72,34.24,182,156,90
151:49,86.73,33.73,175,156,88
151:50,86.74,35.08,194,156,87
151:51,86.75,34.68,188,156,88
151:52,86.76,35.36,198,156,88
151:53,86.77,36.23,211,155,89
151:54,86.78,36.08,209,156,90
151:55,86.79,36.03,208,155,90
151:56,86.80,36.16,210,155,90
151:57,86.81,35.08,194,156,89
151:58,86.82,36.48,215,156,89
151:59,86.83,36.23,211,156,91
152:00,86.84,35.36,198,156,90
152:01,86.85,35.23,196,156,89
152:02,86.86,35.50,200,156,90
152:03,86.87,35.28,197,156,89
152:04,86.88,35.15,195,155,89
152:05,86.89,36.66,218,156,90
152:06,86.90,36.29,212,156,90
152:07,86.91,36.03,208,156,88
152:08,86.92,34.45,185,156,88
152:09,86.93,33.65,174,156,88
152:10,86.94,37.67,234,156,89
152:11,86.95,36.35,213,156,88
152:12,86.96,36.23,211,156,88
152:13,86.97,36.08,209,156,88
152:14,86.98,35.82,205,156,88
152:15,86.99,35.42,199,156,87
152:16,87.00,36.23,211,155,88
152:17,87.01,35.95,207,155,88
152:18,87.02,36.03,208,155,87
152:19,87.03,35.42,199,155,84
152:20,87.04,35.36,198,155,84
152:21,87.04,35.15,195,155,83
152:22,87.05,36.35,213,156,84
152:23,87.06,34.37,184,155,86
152:24,87.07,36.03,208,155,86
152:25,87.08,35.28,197,155,86
152:26,87.09,34.95,192,155,86
152:27,87.10,35.82,205,155,88
152:28,87.11,34.81,190,155,89
152:29,87.12,33.79,176,155,88
152:30,87.13,33.07,166,155,87
152:31,87.14,32.20,155,155,87
152:32,87.15,32.89,164,155,87
152:33,87.16,32.99,165,155,89
152:34,87.17,32.59,160,155,89
152:35,87.18,34.24,182,154,90
152:36,87.19,34.60,187,154,90
152:37,87.20,33.95,178,154,90
152:38,87.21,34.68,188,154,90
152:39,87.22,34.10,180,154,94
152:40,87.23,33.44,171,154,93
152:41,87.23,33.07,166,154,91
152:42,87.24,34.33,183,153,90
152:43,87.25,34.24,182,154,90
152:44,87.26,34.10,180,153,90
152:45,87.27,33.79,176,154,90
152:46,87.28,33.79,176,154,90
152:47,87.29,33.52,172,154,90
152:48,87.30,33.65,174,154,91
152:49,87.31,32.99,165,154,89
152:50,87.32,33.13,167,154,88
152:51,87.33,35.08,194,154,90
152:52,87.34,34.45,185,155,91
152:53,87.35,34.52,186,155,91
152:54,87.36,35.02,193,155,90
152:55,87.37,34.16,181,155,91
152:56,87.38,34.33,183,155,90
152:57,87.39,34.68,188,155,91
152:58,87.40,35.02,193,155,94
152:59,87.40,34.16,181,155,95
153:00,87.41,34.33,183,155,95
153:01,87.42,33.52,172,154,95
153:02,87.43,33.52,172,154,96
153:03,87.44,35.02,193,154,95
153:04,87.45,34.52,186,154,96
153:05,87.46,35.02,193,154,97
153:06,87.47,33.52,172,154,95
153:07,87.48,34.24,182,154,95
153:08,87.49,33.29,169,154,94
153:09,87.50,34.33,183,153,93
153:10,87.51,33.57,173,153,94
153:11,87.52,34.37,184,153,93
153:12,87.53,33.57,173,153,94
153:13,87.54,33.79,176,153,95
153:14,87.55,34.10,180,153,94
153:15,87.56,34.60,187,153,93
153:16,87.57,34.37,184,153,94
153:17,87.58,33.87,177,153,92
153:18,87.59,33.73,175,153,91
153:19,87.59,34.37,184,153,91
153:20,87.60,34.02,179,153,91
153:21,87.61,34.24,182,153,89
153:22,87.62,35.90,206,154,91
153:23,87.63,34.73,189,154,92
153:24,87.64,35.15,195,154,91
153:25,87.65,36.29,212,154,91
153:26,87.66,35.82,205,153,92
153:27,87.67,34.60,187,154,91
153:28,87.68,35.36,198,154,91
153:29,87.69,34.81,190,155,92
153:30,87.70,34.95,192,154,92
153:31,87.71,34.37,184,154,92
153:32,87.72,35.36,198,154,92
153:33,87.73,33.73,175,155,91
153:34,87.74,34.52,186,155,92
153:35,87.75,34.73,189,155,92
153:36,87.76,34.02,179,155,92
153:37,87.77,34.45,185,155,93
153:38,87.78,35.23,196,154,93
153:39,87.79,34.33,183,155,92
153:40,87.80,34.95,192,154,91
153:41,87.81,34.33,183,154,91
153:42,87.82,34.73,189,154,92
153:43,87.83,34.45,185,154,91
153:44,87.84,34.02,179,153,92
153:45,87.84,34.73,189,153,84
153:46,87.85,36.92,222,153,76
153:47,87.86,36.61,217,153,73
153:48,87.88,37.29,228,152,73
153:49,87.89,37.11,225,152,74
153:50,87.90,36.98,223,152,73
153:51,87.91,36.35,213,151,73
153:52,87.92,37.05,224,152,73
153:53,87.93,37.59,233,151,74
153:54,87.94,35.90,206,152,74
153:55,87.95,36.29,212,152,72
153:56,87.96,36.35,213,152,71
153:57,87.97,36.92,222,152,71
153:58,87.98,36.61,217,152,71
153:59,87.99,37.11,225,153,72
154:00,88.00,36.29,212,152,72
154:01,88.01,36.29,212,153,71
154:02,88.02,36.48,215,153,72
154:03,88.03,37.55,232,153,72
154:04,88.04,37.05,224,153,72
154:05,88.05,36.29,212,153,73
154:06,88.06,37.11,225,153,74
154:07,88.07,37.72,235,154,74
154:08,88.08,37.42,230,154,74
154:09,88.09,36.42,214,154,74
154:10,88.10,37.05,224,154,74
154:11,88.11,37.55,232,154,74
154:12,88.12,38.38,246,155,74
154:13,88.13,37.67,234,155,75
154:14,88.14,37.11,225,155,76
154:15,88.15,37.90,238,155,74
154:16,88.16,36.98,223,155,74
154:17,88.17,36.61,217,155,74
154:18,88.18,36.87,221,155,72
154:19,88.19,37.29,228,155,73
154:20,88.20,37.05,224,156,74
154:21,88.21,37.05,224,156,74
154:22,88.22,37.67,234,156,74
154:23,88.23,36.92,222,156,73
154:24,88.24,37.37,229,156,72
154:25,88.26,37.24,227,157,73
154:26,88.27,37.17,226,157,73
154:27,88.28,36.98,223,157,73
154:28,88.29,37.17,226,157,74
154:29,88.30,36.61,217,157,74
154:30,88.31,36.23,211,157,72
154:31,88.32,36.66,218,157,72
154:32,88.33,37.05,224,157,73
154:33,88.34,36.74,219,157,73
154:34,88.35,36.92,222,157,73
154:35,88.36,37.05,224,157,74
154:36,88.37,36.66,218,158,75
154:37,88.38,37.42,230,158,74
154:38,88.39,37.67,234,158,74
154:39,88.40,36.03,208,158,76
154:40,88.41,31.14,142,158,78
154:41,88.42,33.52,172,158,80
154:42,88.43,34.10,180,158,83
154:43,88.44,33.36,170,159,85
154:44,88.44,34.02,179,159,85
154:45,88.45,33.79,176,159,86
154:46,88.46,32.04,153,159,86
154:47,88.47,32.51,159,159,84
154:48,88.48,34.10,180,158,86
154:49,88.49,33.79,176,159,87
154:50,88.50,33.07,166,159,86
154:51,88.51,30.53,135,158,84
154:52,88.52,29.46,123,158,85
154:53,88.53,32.99,165,158,85
154:54,88.53,34.87,191,158,86
154:55,88.54,34.33,183,159,86
154:56,88.55,33.21,168,159,88
154:57,88.56,32.89,164,158,87
154:58,88.57,33.21,168,159,89
154:59,88.58,33.21,168,159,89
155:00,88.59,33.29,169,158,88
155:01,88.60,33.52,172,159,87
155:02,88.61,36.16,210,159,91
155:03,88.62,35.82,205,159,92
155:04,88.63,35.15,195,159,90
155:05,88.64,35.15,195,159,90
155:06,88.65,35.50,200,159,90
155:07,88.66,35.55,201,159,91
155:08,88.67,35.90,206,159,90
155:09,88.68,35.76,204,159,91
155:10,88.69,35.95,207,160,91
155:11,88.70,35.82,205,160,91
155:12,88.71,35.23,196,160,92
155:13,88.72,35.69,203,160,91
155:14,88.73,35.63,202,160,91
155:15,88.74,34.95,192,160,90
155:16,88.75,34.73,189,160,90
155:17,88.76,35.82,205,161,89
155:18,88.77,34.95,192,160,87
155:19,88.78,34.02,179,160,90
155:20,88.79,33.95,178,160,88
155:21,88.80,35.02,193,160,89
155:22,88.81,34.10,180,160,89
155:23,88.81,35.08,194,159,91
155:24,88.82,35.55,201,159,92
155:25,88.83,35.15,195,159,93
155:26,88.84,34.68,188,158,93
155:27,88.85,35.02,193,158,92
155:28,88.86,34.95,192,158,91
155:29,88.87,34.37,184,158,91
155:30,88.88,34.37,184,158,91
155:31,88.89,35.42,199,158,89
155:32,88.90,35.55,201,157,90
155:33,88.91,35.55,201,157,92
155:34,88.92,35.69,203,157,92
155:35,88.93,36.29,212,157,93
155:36,88.94,35.90,206,157,94
155:37,88.95,34.87,191,157,93
155:38,88.96,36.66,218,157,95
155:39,88.97,36.42,214,157,94
155:40,88.98,36.92,222,156,95
155:41,88.99,37.17,226,157,94
155:42,89.00,37.29,228,157,94
155:43,89.01,36.98,223,157,94
155:44,89.02,36.16,210,157,92
155:45,89.03,36.74,219,157,93
155:46,89.04,35.50,200,157,93
155:47,89.05,35.02,193,157,92
155:48,89.06,35.76,204,157,93
155:49,89.07,35.50,200,157,94
155:50,89.08,35.28,197,158,92
155:51,89.09,36.29,212,157,92
155:52,89.10,35.08,194,158,95
155:53,89.11,34.16,181,157,96
155:54,89.12,34.24,182,157,95
155:55,89.13,35.90,206,157,94
155:56,89.14,36.16,210,156,95
155:57,89.15,36.08,209,156,94
155:58,89.16,36.08,209,156,95
155:59,89.17,35.23,196,156,96
156:00,89.18,35.28,197,156,94
156:01,89.19,36.03,208,156,95
156:02,89.20,34.95,192,156,95
156:03,89.21,35.95,207,156,94
156:04,89.22,36.98,223,156,95
156:05,89.23,36.66,218,156,95
156:06,89.24,37.48,231,156,95
156:07,89.25,36.29,212,156,96
156:08,89.26,36.79,220,157,94
156:09,89.27,37.17,226,157,94
156:10,89.28,36.74,219,157,95
156:11,89.29,36.53,216,157,94
156:12,89.30,36.87,221,157,94
156:13,89.31,36.42,214,158,94
156:14,89.32,36.08,209,158,95
156:15,89.33,37.11,225,159,94
156:16,89.34,36.29,212,159,94
156:17,89.35,36.79,220,159,92
156:18,89.36,35.50,200,159,91
156:19,89.37,35.36,198,159,91
156:20,89.38,35.23,196,159,91
156:21,89.39,35.76,204,159,92
156:22,89.40,35.95,207,159,92
156:23,89.41,36.53,216,159,94
156:24,89.42,36.35,213,159,94
156:25,89.43,36.29,212,158,94
156:26,89.44,35.15,195,158,94
156:27,89.45,34.68,188,159,93
156:28,89.46,35.50,200,159,92
156:29,89.47,35.50,200,158,92
156:30,89.48,35.42,199,158,92
156:31,89.49,35.23,196,158,93
156:32,89.50,35.23,196,158,92
156:33,89.51,36.74,219,158,93
156:34,89.52,34.95,192,158,94
156:35,89.53,34.87,191,157,93
156:36,89.54,34.52,186,158,92
156:37,89.55,34.52,186,157,92
156:38,89.56,35.15,195,157,91
156:39,89.57,35.63,202,157,91
156:40,89.58,34.45,185,157,91
156:41,89.59,34.68,188,156,91
156:42,89.60,36.16,210,156,90
156:43,89.61,36.23,211,156,90
156:44,89.62,34.02,179,156,89
156:45,89.63,35.50,200,156,90
156:46,89.64,35.76,204,156,93
156:47,89.65,36.29,212,156,92
156:48,89.66,36.23,211,156,92
156:49,89.67,36.16,210,156,91
156:50,89.68,36.53,216,156,91
156:51,89.69,36.92,222,156,92
156:52,89.70,35.90,206,156,91
156:53,89.71,34.95,192,156,92
156:54,89.72,35.82,205,156,92
156:55,89.73,35.02,193,156,92
156:56,89.74,36.29,212,156,92
156:57,89.75,35.69,203,156,92
156:58,89.76,35.15,195,156,90
156:59,89.77,35.82,205,156,90
157:00,89.78,36.23,211,156,90
157:01,89.79,34.24,182,156,90
157:02,89.80,35.69,203,156,89
157:03,89.81,36.98,223,156,90
157:04,89.82,33.57,173,156,90
157:05,89.83,33.52,172,156,90
157:06,89.84,35.15,195,156,89
157:07,89.85,35.69,203,156,90
157:08,89.86,34.87,191,155,92
157:09,89.87,34.73,189,155,92
157:10,89.88,35.42,199,155,91
157:11,89.89,35.08,194,155,91
157:12,89.90,35.42,199,155,92
157:13,89.90,35.08,194,155,92
157:14,89.91,34.68,188,155,90
157:15,89.92,34.52,186,155,89
157:16,89.93,34.52,186,155,89
157:17,89.94,34.81,190,155,90
157:18,89.95,34.87,191,154,90
157:19,89.96,34.52,186,154,91
157:20,89.97,34.37,184,154,91
157:21,89.98,35.50,200,154,90
157:22,89.99,35.90,206,154,91
157:23,90.00,35.50,200,154,91
157:24,90.01,35.95,207,154,92
157:25,90.02,35.42,199,154,92
157:26,90.03,34.87,191,154,92
157:27,90.04,36.35,213,154,91
157:28,90.05,36.74,219,154,92
157:29,90.06,35.82,205,154,92
157:30,90.07,36.29,212,154,91
157:31,90.08,35.50,200,154,91
157:32,90.09,35.55,201,154,91
157:33,90.10,35.08,194,154,91
157:34,90.11,36.23,211,154,91
157:35,90.12,35.23,196,154,89
157:36,90.13,34.45,185,154,89
157:37,90.14,35.82,205,154,90
157:38,90.15,35.63,202,154,91
157:39,90.16,34.95,192,154,92
157:40,90.17,34.60,187,154,92
157:41,90.18,35.28,197,154,92
157:42,90.19,35.55,201,155,92
157:43,90.20,34.81,190,155,91
157:44,90.21,35.90,206,155,91
157:45,90.22,35.69,203,154,92
157:46,90.23,35.90,206,154,93
157:47,90.24,35.23,196,155,93
157:48,90.25,35.76,204,154,93
157:49,90.26,35.36,198,154,93
157:50,90.27,36.03,208,155,93
157:51,90.28,35.69,203,154,93
157:52,90.29,37.05,224,155,94
157:53,90.30,36.74,219,155,94
157:54,90.31,34.24,182,155,91
157:55,90.32,35.23,196,155,92
157:56,90.33,34.37,184,155,91
157:57,90.34,33.65,174,155,91
157:58,90.35,32.99,165,155,89
157:59,90.36,34.02,179,155,73
158:00,90.37,34.10,180,154,65
158:01,90.37,35.08,194,154,65
158:02,90.38,36.23,211,154,67
158:03,90.39,37.24,227,154,70
158:04,90.41,37.17,226,154,71
158:05,90.42,36.92,222,154,71
158:06,90.43,37.55,232,154,72
158:07,90.44,37.37,229,153,72
158:08,90.45,36.79,220,154,72
158:09,90.46,35.28,197,153,71
158:10,90.47,35.95,207,153,70
158:11,90.48,36.61,217,154,70
158:12,90.49,37.55,232,154,70
158:13,90.50,36.48,215,154,70
158:14,90.51,36.74,219,154,70
158:15,90.52,36.29,212,155,71
158:16,90.53,35.36,198,155,70
158:17,90.54,36.03,208,155,69
158:18,90.55,36.16,210,155,69
158:19,90.56,35.82,205,155,68
158:20,90.57,36.29,212,155,70
158:21,90.58,36.87,221,155,72
158:22,90.59,36.35,213,155,72
158:23,90.60,35.76,204,155,71
158:24,90.61,35.90,206,155,70
158:25,90.62,36.66,218,154,70
158:26,90.63,36.35,213,154,70
158:27,90.64,36.53,216,154,70
158:28,90.65,37.17,226,155,70
158:29,90.66,37.05,224,155,71
158:30,90.67,36.53,216,154,71
158:31,90.68,37.72,235,155,70
158:32,90.69,34.95,192,155,71
158:33,90.70,28.90,117,155,72
158:34,90.71,30.01,129,155,72
158:35,90.72,32.28,156,155,76
158:36,90.72,31.30,144,155,77
158:37,90.73,30.78,138,155,79
158:38,90.74,32.67,161,156,82
158:39,90.75,32.99,165,156,81
158:40,90.76,33.29,169,155,80
158:41,90.77,33.73,175,155,82
158:42,90.78,33.65,174,156,82
158:43,90.79,33.07,166,155,82
158:44,90.80,34.33,183,156,84
158:45,90.81,33.07,166,156,84
158:46,90.82,32.28,156,156,85
158:47,90.82,32.99,165,156,84
158:48,90.83,33.44,171,156,84
158:49,90.84,33.65,174,156,84
158:50,90.85,33.73,175,156,84
158:51,90.86,32.99,165,156,84
158:52,90.87,33.44,171,156,84
158:53,90.88,33.29,169,155,86
158:54,90.89,33.36,170,155,86
158:55,90.90,32.99,165,156,86
158:56,90.91,33.73,175,156,87
158:57,90.92,34.87,191,155,88
158:58,90.93,34.60,187,156,89
158:59,90.94,34.33,183,156,89
159:00,90.95,34.52,186,156,89
159:01,90.96,33.73,175,156,89
159:02,90.97,34.24,182,156,89
159:03,90.98,34.81,190,155,89
159:04,90.99,35.02,193,156,89
159:05,90.99,34.95,192,156,91
159:06,91.00,34.95,192,156,91
159:07,91.01,34.73,189,155,91
159:08,91.02,35.28,197,156,91
159:09,91.03,34.60,187,155,91
159:10,91.04,35.50,200,156,91
159:11,91.05,34.33,183,156,91
159:12,91.06,34.16,181,155,91
159:13,91.07,34.24,182,155,90
159:14,91.08,34.73,189,155,91
159:15,91.09,36.42,214,155,93
159:16,91.10,36.16,210,156,93
159:17,91.11,36.08,209,156,93
159:18,91.12,35.36,198,156,93
159:19,91.13,35.36,198,156,91
159:20,91.14,35.36,198,156,92
159:21,91.15,36.08,209,156,92
159:22,91.16,37.24,227,156,93
159:23,91.17,35.50,200,156,94
159:24,91.18,35.23,196,156,93
159:25,91.19,35.50,200,156,92
159:26,91.20,35.42,199,156,92
159:27,91.21,34.37,184,156,92
159:28,91.22,34.81,190,155,91
159:29,91.23,35.08,194,155,89
159:30,91.24,36.98,223,155,90
159:31,91.25,34.45,185,155,91
159:32,91.26,35.95,207,155,91
159:33,91.27,35.23,196,155,91
159:34,91.28,34.68,188,155,90
159:35,91.29,35.15,195,154,90
159:36,91.30,36.29,212,154,90
159:37,91.31,35.08,194,154,90
159:38,91.32,35.63,202,154,89
159:39,91.33,36.74,219,154,90
159:40,91.34,36.23,211,155,90
159:41,91.35,36.16,210,155,91
159:42,91.36,36.42,214,155,92
159:43,91.37,35.23,196,155,92
159:44,91.38,35.42,199,155,92
159:45,91.39,35.08,194,155,92
159:46,91.40,35.28,197,155,92
159:47,91.41,35.63,202,155,92
159:48,91.42,36.16,210,154,92
159:49,91.43,36.42,214,155,93
159:50,91.44,36.29,212,154,93
159:51,91.45,35.02,193,154,92
159:52,91.46,34.81,190,154,91
159:53,91.47,35.42,199,154,91
159:54,91.48,35.69,203,154,91
159:55,91.49,35.23,196,154,92
159:56,91.50,35.76,204,154,92
159:57,91.51,35.50,200,154,92
159:58,91.52,35.90,206,153,92
159:59,91.53,35.28,197,153,92
160:00,91.54,35.63,202,153,90
160:01,91.55,36.03,208,154,93
160:02,91.56,35.50,200,153,92
160:03,91.57,34.68,188,153,91
160:04,91.58,34.33,183,153,90
160:05,91.59,34.68,188,153,90
160:06,91.60,34.24,182,153,90
160:07,91.61,34.45,185,152,89
160:08,91.62,36.03,208,152,89
160:09,91.63,35.76,204,152,91
160:10,91.63,34.10,180,152,90
160:11,91.64,34.95,192,152,90
160:12,91.65,34.95,192,152,90
160:13,91.66,34.95,192,152,90
160:14,91.67,35.02,193,152,90
160:15,91.68,35.42,199,152,91
160:16,91.69,35.42,199,152,91
160:17,91.70,36.48,215,153,91
160:18,91.71,36.53,216,153,92
160:19,91.72,35.95,207,153,92
160:20,91.73,34.60,187,153,91
160:21,91.74,34.73,189,153,91
160:22,91.75,33.36,170,153,89
160:23,91.76,34.87,191,153,90
160:24,91.77,34.73,189,153,88
160:25,91.78,34.52,186,153,89
160:26,91.79,34.33,183,154,90
160:27,91.80,34.87,191,154,90
160:28,91.81,33.87,177,154,90
160:29,91.82,35.69,203,154,89
160:30,91.83,35.28,197,154,89
160:31,91.84,37.11,225,154,90
160:32,91.85,36.87,221,154,91
160:33,91.86,36.23,211,153,93
160:34,91.87,34.73,189,153,92
160:35,91.88,35.55,201,154,92
160:36,91.89,35.63,202,153,93
160:37,91.90,35.15,195,154,93
160:38,91.91,35.55,201,154,93
160:39,91.92,35.63,202,154,93
160:40,91.93,35.90,206,154,94
160:41,91.94,35.42,199,154,93
160:42,91.95,35.90,206,155,93
160:43,91.96,36.03,208,155,94
160:44,91.97,36.48,215,154,96
160:45,91.98,36.29,212,155,95
160:46,91.99,35.23,196,154,96
160:47,92.00,35.36,198,154,95
160:48,92.01,35.36,198,154,94
160:49,92.02,35.36,198,154,94
160:50,92.03,33.13,167,154,91
160:51,92.04,33.07,166,154,89
160:52,92.05,38.67,251,154,76
160:53,92.06,39.01,257,154,76
160:54,92.07,38.78,253,153,76
160:55,92.08,38.61,250,154,76
160:56,92.09,38.50,248,153,76
160:57,92.10,37.29,228,154,74
160:58,92.11,38.16,242,153,74
160:59,92.12,37.59,233,153,74
161:00,92.13,37.29,228,153,74
161:01,92.14,38.56,249,154,75
161:02,92.15,38.85,254,154,74
161:03,92.16,38.85,254,154,75
161:04,92.17,38.95,256,154,76
161:05,92.19,38.16,242,155,76
161:06,92.20,38.16,242,155,75
161:07,92.21,38.50,248,155,75
161:08,92.22,38.25,244,155,74
161:09,92.23,37.72,235,156,74
161:10,92.24,38.08,241,156,74
161:11,92.25,38.50,248,156,74
161:12,92.26,39.19,260,156,74
161:13,92.27,38.78,253,157,76
161:14,92.28,38.16,242,157,76
161:15,92.29,38.25,244,157,76
161:16,92.30,38.67,251,157,75
161:17,92.31,38.61,250,157,76
161:18,92.32,38.90,255,157,75
161:19,92.33,38.38,246,158,76
161:20,92.35,38.25,244,158,75
161:21,92.36,38.78,253,158,75
161:22,92.37,38.38,246,158,76
161:23,92.38,38.50,248,158,75
161:24,92.39,37.59,233,158,75
161:25,92.40,37.85,237,158,74
161:26,92.41,36.98,223,158,74
161:27,92.42,37.72,235,158,74
161:28,92.43,38.08,241,159,74
161:29,92.44,37.59,233,159,74
161:30,92.45,37.72,235,159,74
161:31,92.46,37.85,237,159,72
161:32,92.47,38.03,240,159,71
161:33,92.48,37.59,233,159,72
161:34,92.49,37.55,232,159,72
161:35,92.50,37.55,232,159,71
161:36,92.51,37.59,233,159,72
161:37,92.52,37.42,230,159,72
161:38,92.53,37.85,237,160,72
161:39,92.54,37.48,231,160,71
161:40,92.56,37.29,228,160,71
161:41,92.57,37.24,227,160,71
161:42,92.58,37.24,227,160,71
161:43,92.59,36.29,212,160,71
161:44,92.60,35.55,201,160,70
161:45,92.61,36.42,214,161,70
161:46,92.62,37.37,229,161,69
161:47,92.63,38.03,240,161,70
161:48,92.64,38.56,249,161,73
161:49,92.65,38.61,250,161,74
161:50,92.66,33.79,176,161,74
161:51,92.67,31.56,147,162,75
161:52,92.68,34.16,181,162,80
161:53,92.69,33.21,168,162,84
161:54,92.70,33.57,173,162,85
161:55,92.71,36.79,220,162,86
161:56,92.72,35.90,206,161,86
161:57,92.73,35.23,196,162,90
161:58,92.73,35.28,197,162,92
161:59,92.74,35.15,195,162,92
162:00,92.75,35.02,193,162,91
162:01,92.76,33.44,171,162,89
162:02,92.77,32.81,163,162,90
162:03,92.78,33.29,169,162,92
162:04,92.79,33.29,169,162,92
162:05,92.80,33.21,168,163,96
162:06,92.81,32.89,164,163,94
162:07,92.82,34.24,182,163,94
162:08,92.83,35.36,198,162,95
162:09,92.84,33.29,169,162,95
162:10,92.85,32.67,161,162,92
162:11,92.86,33.13,167,162,91
162:12,92.87,33.52,172,162,94
162:13,92.88,33.44,171,162,95
162:14,92.88,33.65,174,162,95
162:15,92.89,34.24,182,161,95
162:16,92.90,33.73,175,161,95
162:17,92.91,35.28,197,161,94
162:18,92.92,34.60,187,161,94
162:19,92.93,33.52,172,161,94
162:20,92.94,34.10,180,161,94
162:21,92.95,34.95,192,161,95
162:22,92.96,35.36,198,160,95
162:23,92.97,33.52,172,160,97
162:24,92.98,32.75,162,160,96
162:25,92.99,35.15,195,160,93
162:26,93.00,33.13,167,160,94
162:27,93.01,32.59,160,161,94
162:28,93.02,34.24,182,160,95
162:29,93.03,33.13,167,160,95
162:30,93.04,34.37,184,160,96
162:31,93.05,34.33,183,160,96
162:32,93.05,33.57,173,161,96
162:33,93.06,34.45,185,160,95
162:34,93.07,34.16,181,160,94
162:35,93.08,34.37,184,160,96
162:36,93.09,34.16,181,160,96
162:37,93.10,33.79,176,160,96
162:38,93.11,33.29,169,160,95
162:39,93.12,34.73,189,160,96
162:40,93.13,34.45,185,159,97
162:41,93.14,34.45,185,159,98
162:42,93.15,33.65,174,159,96
162:43,93.16,35.08,194,159,97
162:44,93.17,35.50,200,158,97
162:45,93.18,34.81,190,158,98
162:46,93.19,35.28,197,158,100
162:47,93.20,33.13,167,158,97
162:48,93.21,34.24,182,158,99
162:49,93.22,34.60,187,158,97
162:50,93.23,32.75,162,158,96
162:51,93.24,34.24,182,158,95
162:52,93.24,33.65,174,158,95
162:53,93.25,34.24,182,157,95
162:54,93.26,35.02,193,157,97
162:55,93.27,34.24,182,157,98
162:56,93.28,33.57,173,157,95
162:57,93.29,35.02,193,157,94
162:58,93.30,34.68,188,156,94
162:59,93.31,33.65,174,156,94
163:00,93.32,33.65,174,156,95
163:01,93.33,34.33,183,156,97
163:02,93.34,34.81,190,157,97
163:03,93.35,34.73,189,156,97
163:04,93.36,34.73,189,156,97
163:05,93.37,33.95,178,156,97
163:06,93.38,34.68,188,156,97
163:07,93.39,35.23,196,156,97
163:08,93.40,34.68,188,156,99
163:09,93.41,35.15,195,156,97
163:10,93.42,35.76,204,155,99
163:11,93.43,34.33,183,155,98
163:12,93.44,34.45,185,155,98
163:13,93.45,34.73,189,155,98
163:14,93.46,34.73,189,155,99
163:15,93.47,34.10,180,155,98
163:16,93.47,34.73,189,155,97
163:17,93.48,34.24,182,154,98
163:18,93.49,34.37,184,155,99
163:19,93.50,35.63,202,155,98
163:20,93.51,34.95,192,155,98
163:21,93.52,34.45,185,155,98
163:22,93.53,33.95,178,155,99
163:23,93.54,35.50,200,156,97
163:24,93.55,35.28,197,156,96
163:25,93.56,35.69,203,155,96
163:26,93.57,36.92,222,156,99
163:27,93.58,34.81,190,156,98
163:28,93.59,35.42,199,156,98
163:29,93.60,36.08,209,156,98
163:30,93.61,36.03,208,156,97
163:31,93.62,33.87,177,156,95
163:32,93.63,33.52,172,156,95
163:33,93.64,34.16,181,156,95
163:34,93.65,35.90,206,156,95
163:35,93.66,37.59,233,156,96
163:36,93.67,34.68,188,156,98
163:37,93.68,33.87,177,156,98
163:38,93.69,34.33,183,156,96
163:39,93.70,34.37,184,155,96
163:40,93.71,34.16,181,155,96
163:41,93.72,34.37,184,155,96
163:42,93.73,34.87,191,155,97
163:43,93.74,34.10,180,154,97
163:44,93.75,35.82,205,154,98
163:45,93.76,34.52,186,154,97
163:46,93.77,35.15,195,154,98
163:47,93.77,35.02,193,154,98
163:48,93.78,33.79,176,153,96
163:49,93.79,34.52,186,154,96
163:50,93.80,34.33,183,153,96
163:51,93.81,35.50,200,153,97
163:52,93.82,35.36,198,154,99
163:53,93.83,34.37,184,154,99
163:54,93.84,34.87,191,154,98
163:55,93.85,34.81,190,154,99
163:56,93.86,35.08,194,154,98
163:57,93.87,35.50,200,154,99
163:58,93.88,34.60,187,154,98
163:59,93.89,35.42,199,153,98
164:00,93.90,35.82,205,154,98
164:01,93.91,35.15,195,154,97
164:02,93.92,35.36,198,154,98
164:03,93.93,34.81,190,154,96
164:04,93.94,36.53,216,154,99
164:05,93.95,35.76,204,153,99
164:06,93.96,34.95,192,154,97
164:07,93.97,35.08,194,154,97
164:08,93.98,35.76,204,154,97
164:09,93.99,36.23,211,153,99
164:10,94.00,36.61,217,153,100
164:11,94.01,34.81,190,153,99
164:12,94.02,35.55,201,153,99
164:13,94.03,34.81,190,154,98
164:14,94.04,34.68,188,153,98
164:15,94.05,35.15,195,153,98
164:16,94.06,36.98,223,153,99
164:17,94.07,35.02,193,153,99
164:18,94.08,35.23,196,153,98
164:19,94.09,35.36,198,153,97
164:20,94.10,34.87,191,153,97
164:21,94.11,34.16,181,153,97
164:22,94.12,36.08,209,153,98
164:23,94.13,35.50,200,153,97
164:24,94.14,35.36,198,153,96
164:25,94.15,34.45,185,153,97
164:26,94.16,33.57,173,153,96
164:27,94.17,34.68,188,153,97
164:28,94.18,33.79,176,153,98
164:29,94.18,35.50,200,153,97
164:30,94.19,35.82,205,153,97
164:31,94.20,33.73,175,153,97
164:32,94.21,33.79,176,153,97
164:33,94.22,36.16,210,153,97
164:34,94.23,35.82,205,153,97
164:35,94.24,36.98,223,153,98
164:36,94.25,36.08,209,153,99
164:37,94.26,36.23,211,153,100
164:38,94.27,36.42,214,154,100
164:39,94.28,36.03,208,154,98
