Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM
84:09:00,29.09,0,0,141,8
84:10:00,29.09,5.73,11,141,26
84:11:00,29.09,5.73,11,141,26
84:12:00,29.09,6.69,14,141,27
84:13:00,29.1,6.69,14,141,27
84:14:00,29.1,0,0,141,33
84:15:00,29.1,0,0,141,33
84:16:00,29.1,8.01,19,141,32
84:17:00,29.1,8.01,19,141,32
84:18:00,29.1,5.73,11,141,30
84:19:00,29.1,5.73,11,141,30
84:20:00,29.11,2.09,3,141,28
84:21:00,29.11,2.09,3,141,28
84:22:00,29.11,2.09,3,141,28
84:23:00,29.11,1.45,2,141,23
84:24:00,29.11,1.45,2,141,23
84:25:00,29.11,1.45,2,141,23
84:26:00,29.11,3.2,5,141,21
84:27:00,29.11,3.2,5,141,21
84:28:00,29.11,3.2,5,141,21
84:29:00,29.11,3.2,5,141,21
84:30:00,29.11,3.2,5,141,21
84:31:00,29.11,3.2,5,141,16
84:32:00,29.11,3.2,5,141,16
84:33:00,29.12,6.38,13,141,18
84:34:00,29.12,8.01,19,141,37
84:35:00,29.12,8.01,19,141,37
84:36:00,29.12,5.73,11,141,37
84:37:00,29.12,5.73,11,141,37
84:38:00,29.12,5.37,10,141,37
84:39:00,29.13,3.69,6,141,35
84:40:00,29.13,3.69,6,141,35
84:41:00,29.13,3.2,5,141,34
84:42:00,29.13,3.2,5,141,34
84:43:00,29.13,4.58,8,141,33
84:44:00,29.13,4.58,8,141,33
84:45:00,29.13,5.37,10,141,33
84:46:00,29.13,5.37,10,141,33
84:47:00,29.14,3.69,6,141,33
84:48:00,29.14,3.69,6,141,33
84:49:00,29.14,1.45,2,141,30
84:50:00,29.14,1.45,2,141,30
84:51:00,29.14,4.16,7,141,28
84:52:00,29.14,4.16,7,141,28
84:53:00,29.14,5.37,10,141,26
84:54:00,29.14,5.37,10,141,26
84:55:00,29.14,5.37,10,141,26
84:56:00,29.14,4.16,7,141,26
84:57:00,29.15,4.16,7,141,26
84:58:00,29.15,4.16,7,141,26
84:59:00,29.15,4.16,7,141,26
85:00:00,29.15,3.2,5,141,25
85:01:00,29.15,3.2,5,141,25
85:02:00,29.15,3.2,5,141,25
85:03:00,29.15,1.45,2,141,22
85:04:00,29.15,1.45,2,141,22
85:05:00,29.15,2.66,4,141,23
85:06:00,29.15,2.66,4,141,23
85:07:00,29.15,2.66,4,141,23
85:08:00,29.15,4.16,7,141,24
85:09:00,29.16,4.16,7,141,24
85:10:00,29.16,4.16,7,141,24
85:11:00,29.16,4.16,7,141,24
85:12:00,29.16,3.2,5,141,26
85:13:00,29.16,3.2,5,141,26
85:14:00,29.16,3.2,5,141,26
85:15:00,29.16,2.66,4,141,27
85:16:00,29.16,2.66,4,141,27
85:17:00,29.16,2.09,3,141,27
85:18:00,29.16,2.09,3,141,27
85:19:00,29.16,2.09,3,141,28
85:20:00,29.16,2.09,3,141,28
85:21:00,29.17,2.66,4,141,28
85:22:00,29.17,2.66,4,141,28
85:23:00,29.17,3.2,5,141,30
85:24:00,29.17,3.2,5,141,30
85:25:00,29.17,3.69,6,141,31
85:26:00,29.17,3.69,6,141,31
85:27:00,29.17,3.69,6,141,32
85:28:00,29.17,3.69,6,141,32
85:29:00,29.17,4.16,7,141,33
85:30:00,29.17,4.16,7,141,33
85:31:00,29.18,3.2,5,141,34
85:32:00,29.18,2.09,3,141,32
85:33:00,29.18,2.09,3,141,32
85:34:00,29.18,2.09,3,141,31
85:35:00,29.18,2.09,3,141,31
85:36:00,29.18,2.09,3,141,31
85:37:00,29.18,2.09,3,141,31
85:38:00,29.18,2.09,3,141,31
85:39:00,29.18,2.09,3,141,31
85:40:00,29.18,2.09,3,141,31
85:41:00,29.18,2.09,3,141,31
85:42:00,29.18,2.09,3,141,31
85:43:00,29.18,2.09,3,141,31
85:44:00,29.18,2.09,3,141,31
85:45:00,29.18,2.09,3,141,31
85:46:00,29.18,2.09,3,141,31
85:47:00,29.18,2.09,3,141,31
85:48:00,29.19,2.09,3,141,31
85:49:00,29.19,2.09,3,141,31
85:50:00,29.19,0,0,141,0
85:51:00,29.19,0,0,141,0
85:52:00,29.19,0,0,141,0
85:53:00,29.19,0,0,141,0
85:54:00,29.19,0,0,141,0
85:55:00,29.19,0,0,141,0
85:56:00,29.19,0,0,141,0
85:57:00,29.19,0,0,141,0
85:58:00,29.19,0,0,141,0
85:59:00,29.19,0,0,141,0
86:00:00,29.19,0,0,141,0
86:01:00,29.19,0,0,141,0
86:02:00,29.19,0,0,141,0
86:03:00,29.19,0,0,141,0
86:04:00,29.19,0,0,141,0
86:05:00,29.19,0,0,141,0
86:06:00,29.19,0,0,141,0
86:07:00,29.19,0,0,141,0
86:08:00,29.19,0,0,141,0
86:09:00,29.19,0,0,141,0
86:10:00,29.19,0,0,141,0
86:11:00,29.19,0,0,141,0
86:12:00,29.19,0,0,141,0
86:13:00,29.19,0,0,141,0
86:14:00,29.19,0,0,141,0
86:15:00,29.19,0,0,141,0
86:16:00,29.19,0,0,141,0
86:17:00,29.19,0,0,141,0
86:18:00,29.19,0,0,141,0
86:19:00,29.19,0,0,141,0
86:20:00,29.19,0,0,141,4
86:21:00,29.19,0,0,141,4
86:22:00,29.19,0,0,141,4
86:23:00,29.19,6.07,12,141,26
86:24:00,29.19,6.07,12,141,26
86:25:00,29.19,5.37,10,141,33
86:26:00,29.19,5.37,10,141,33
86:27:00,29.19,4.58,8,141,33
86:28:00,29.19,4.99,9,141,34
86:29:00,29.2,4.99,9,141,34
86:30:00,29.2,3.69,6,141,35
86:31:00,29.2,3.2,5,141,36
86:32:00,29.2,3.2,5,141,36
86:33:00,29.2,3.2,5,141,34
86:34:00,29.2,3.2,5,141,34
86:35:00,29.2,3.2,5,141,33
86:36:00,29.2,3.2,5,141,33
86:37:00,29.2,3.2,5,141,31
86:38:00,29.2,3.2,5,141,31
86:39:00,29.21,3.2,5,141,31
86:40:00,29.21,3.2,5,141,31
86:41:00,29.21,3.2,5,141,31
86:42:00,29.21,3.2,5,141,31
86:43:00,29.21,3.2,5,141,31
86:44:00,29.21,3.2,5,141,31
86:45:00,29.21,3.2,5,141,31
86:46:00,29.21,3.2,5,141,31
86:47:00,29.21,3.2,5,141,31
86:48:00,29.21,3.2,5,141,31
86:49:00,29.21,3.2,5,141,31
86:50:00,29.22,3.2,5,141,31
86:51:00,29.22,3.2,5,141,31
86:52:00,29.22,3.2,5,141,31
86:53:00,29.22,3.2,5,141,31
86:54:00,29.22,3.2,5,141,31
86:55:00,29.22,0,0,141,0
86:56:00,29.22,0,0,141,0
86:57:00,29.22,0,0,141,0
86:58:00,29.22,0,0,141,0
86:59:00,29.22,0,0,141,0
87:00:00,29.22,0,0,141,0
87:01:00,29.22,0,0,141,0
87:02:00,29.22,0,0,141,0
87:03:00,29.22,0,0,141,0
87:04:00,29.22,0,0,141,0
87:05:00,29.22,0,0,141,0
87:06:00,29.22,0,0,141,0
87:07:00,29.22,0,0,141,0
87:08:00,29.22,0,0,141,2
87:09:00,29.22,0,0,141,2
87:10:00,29.22,8.46,21,141,31
87:11:00,29.22,7.25,16,141,33
87:12:00,29.23,7.25,16,141,33
87:13:00,29.23,4.58,8,141,36
87:14:00,29.23,4.58,8,141,36
87:15:00,29.23,4.58,8,141,36
87:16:00,29.23,6.98,15,141,38
87:17:00,29.23,7.25,16,141,39
87:18:00,29.23,7.25,16,141,39
87:19:00,29.24,6.07,12,141,41
87:20:00,29.24,6.07,12,141,41
87:21:00,29.24,5.73,11,141,40
87:22:00,29.24,5.73,11,141,41
87:23:00,29.24,6.38,13,141,40
87:24:00,29.24,6.38,13,141,40
87:25:00,29.25,6.69,14,141,41
87:26:00,29.25,7.25,16,141,43
87:27:00,29.25,7.25,16,141,43
87:28:00,29.25,6.98,15,141,45
87:29:00,29.25,5.73,11,141,46
87:30:00,29.26,6.69,14,141,45
87:31:00,29.26,6.69,14,141,45
87:32:00,29.26,6.98,15,141,46
87:33:00,29.26,5.73,11,141,45
87:34:00,29.26,6.98,15,141,46
87:35:00,29.27,6.98,15,141,46
87:36:00,29.27,7.52,17,141,46
87:37:00,29.27,5.37,10,141,46
87:38:00,29.27,4.16,7,141,46
87:39:00,29.27,4.16,7,141,46
87:40:00,29.27,6.69,14,141,45
87:41:00,29.27,6.38,13,141,45
87:42:00,29.28,5.73,11,141,45
87:43:00,29.28,5.73,11,141,45
87:44:00,29.28,6.98,15,141,44
87:45:00,29.28,8.01,19,141,45
87:46:00,29.28,8.24,20,141,46
87:47:00,29.29,8.24,20,141,46
87:48:00,29.29,8.46,21,141,48
87:49:00,29.29,10.16,30,141,49
87:50:00,29.29,9.99,29,141,52
87:51:00,29.3,8.46,21,141,53
87:52:00,29.3,7.77,18,141,52
87:53:00,29.3,6.98,15,141,51
87:54:00,29.3,6.98,15,141,51
87:55:00,29.31,7.77,18,141,49
87:56:00,29.31,6.98,15,141,49
87:57:00,29.31,8.89,23,141,48
87:58:00,29.31,8.89,23,141,48
87:59:00,29.31,8.89,23,141,48
88:00:00,29.32,6.69,14,141,47
88:01:00,29.32,8.24,20,141,48
88:02:00,29.32,8.01,19,141,48
88:03:00,29.32,8.01,19,141,48
88:04:00,29.32,6.07,12,141,50
88:05:00,29.33,6.07,12,141,50
88:06:00,29.33,7.52,17,141,50
88:07:00,29.33,8.24,20,141,48
88:08:00,29.33,7.52,17,141,48
88:09:00,29.34,6.69,14,141,47
88:10:00,29.34,6.69,14,141,47
88:11:00,29.34,6.98,15,141,47
88:12:00,29.34,7.77,18,141,46
88:13:00,29.34,6.98,15,141,47
88:14:00,29.35,6.98,15,141,47
88:15:00,29.35,7.25,16,141,47
88:16:00,29.35,7.77,18,141,46
88:17:00,29.35,7.52,17,141,47
88:18:00,29.35,6.98,15,141,47
88:19:00,29.36,6.98,15,141,47
88:20:00,29.36,12.35,46,141,48
88:21:00,29.36,17.41,108,141,45
88:22:00,29.37,17.41,108,141,45
88:23:00,29.37,14.77,71,141,41
88:24:00,29.37,2.66,4,141,40
88:25:00,29.37,2.66,4,141,40
88:26:00,29.38,2.66,4,141,40
88:27:00,29.38,2.66,4,141,40
88:28:00,29.38,2.66,4,141,40
88:29:00,29.38,0,0,141,11
88:30:00,29.38,0,0,141,19
88:31:00,29.38,0,0,141,19
88:32:00,29.38,5.73,11,141,47
88:33:00,29.38,6.07,12,141,49
88:34:00,29.38,4.58,8,141,49
88:35:00,29.38,4.58,8,141,49
88:36:00,29.38,3.2,5,141,48
88:37:00,29.39,6.07,12,141,46
88:38:00,29.39,6.07,12,141,45
88:39:00,29.39,6.07,12,141,45
88:40:00,29.39,3.2,5,141,45
88:41:00,29.39,3.69,6,141,42
88:42:00,29.39,0,0,141,43
88:43:00,29.39,0,0,141,43
88:44:00,29.39,8.46,21,141,46
88:45:00,29.4,8.89,23,141,49
88:46:00,29.4,7.25,16,141,47
88:47:00,29.4,5.37,10,141,45
88:48:00,29.4,5.37,10,141,45
88:49:00,29.4,4.58,8,141,44
88:50:00,29.4,4.16,7,141,44
88:51:00,29.41,4.16,7,141,44
88:52:00,29.41,4.99,9,141,43
88:53:00,29.41,4.99,9,141,42
88:54:00,29.41,4.99,9,141,42
88:55:00,29.41,4.99,9,141,41
88:56:00,29.41,5.37,10,141,41
88:57:00,29.41,5.73,11,141,41
88:58:00,29.42,5.73,11,141,41
88:59:00,29.42,5.73,11,141,42
89:00:00,29.42,6.38,13,141,43
89:01:00,29.42,6.38,13,141,43
89:02:00,29.42,7.52,17,141,44
89:03:00,29.42,7.52,17,141,44
89:04:00,29.43,5.73,11,141,45
89:05:00,29.43,4.99,9,141,44
89:06:00,29.43,4.99,9,141,44
89:07:00,29.43,3.69,6,141,42
89:08:00,29.43,7.25,16,141,43
89:09:00,29.43,7.25,16,141,43
89:10:00,29.44,7.25,16,141,45
89:11:00,29.44,3.2,5,141,44
89:12:00,29.44,3.2,5,141,44
89:13:00,29.44,4.16,7,141,41
89:14:00,29.44,4.58,8,141,39
89:15:00,29.44,4.58,8,141,39
89:16:00,29.45,13.5,57,141,37
89:17:00,29.45,0,0,141,38
89:18:00,29.45,0,0,141,38
89:19:00,29.45,6.69,14,141,43
89:20:00,29.45,8.68,22,141,38
89:21:00,29.45,8.68,22,141,38
89:22:00,29.46,9.09,24,141,42
89:23:00,29.46,6.07,12,141,42
89:24:00,29.46,6.07,12,141,42
89:25:00,29.46,5.37,10,141,40
89:26:00,29.46,4.58,8,141,38
89:27:00,29.46,4.58,8,141,38
89:28:00,29.46,4.58,8,141,37
89:29:00,29.47,4.58,8,141,37
89:30:00,29.47,4.99,9,141,35
89:31:00,29.47,4.58,8,141,34
89:32:00,29.47,4.58,8,141,34
89:33:00,29.47,4.58,8,141,34
89:34:00,29.47,4.58,8,141,32
89:35:00,29.47,4.58,8,141,32
89:36:00,29.48,13.89,61,141,20
89:37:00,29.48,13.89,61,141,20
89:38:00,29.48,13.89,61,141,20
89:39:00,29.49,13.89,61,141,20
89:40:00,29.49,13.89,61,141,20
89:41:00,29.5,13.89,61,141,20
89:42:00,29.5,15.09,75,141,10
89:43:00,29.5,13.5,57,141,46
89:44:00,29.51,13.5,57,141,46
89:45:00,29.51,7.25,16,141,48
89:46:00,29.51,7.77,18,141,48
89:47:00,29.51,8.01,19,141,48
89:48:00,29.52,9.82,28,141,48
89:49:00,29.52,9.82,28,141,48
89:50:00,29.52,11.07,36,141,49
89:51:00,29.53,10.32,31,141,50
89:52:00,29.53,8.89,23,141,52
89:53:00,29.53,7.52,17,141,50
89:54:00,29.53,7.52,17,141,50
89:55:00,29.53,7.77,18,141,50
89:56:00,29.53,0,0,141,52
89:57:00,29.54,9.28,25,141,54
89:58:00,29.54,9.82,28,141,57
89:59:00,29.54,9.28,25,141,54
90:00:00,29.54,8.68,22,141,53
90:01:00,29.55,9.65,27,141,52
90:02:00,29.55,9.65,27,141,51
90:03:00,29.55,9.65,27,141,51
90:04:00,29.55,7.25,16,141,51
90:05:00,29.56,7.25,16,141,51
90:06:00,29.56,8.89,23,141,50
90:07:00,29.56,9.28,25,141,50
90:08:00,29.56,8.68,22,141,51
90:09:00,29.57,7.25,16,141,51
90:10:00,29.57,7.25,16,141,51
90:11:00,29.57,7.25,16,141,49
90:12:00,29.57,7.25,16,141,47
90:13:00,29.57,6.07,12,141,45
90:14:00,29.58,6.07,12,141,45
90:15:00,29.58,13.8,60,141,44
90:16:00,29.58,14.93,73,141,47
90:17:00,29.59,13.01,52,141,51
90:18:00,29.59,14.07,63,141,52
90:19:00,29.59,12.11,44,141,52
90:20:00,29.6,12.11,44,141,52
90:21:00,29.6,12.68,49,141,52
90:22:00,29.61,12.68,49,141,51
90:23:00,29.61,9.47,26,141,47
90:24:00,29.61,11.07,36,141,44
90:25:00,29.61,11.07,36,141,44
90:26:00,29.62,11.48,39,141,45
90:27:00,29.62,8.24,20,141,42
90:28:00,29.62,8.24,20,141,42
90:29:00,29.62,9.82,28,141,37
90:30:00,29.63,9.82,28,141,37
90:31:00,29.63,15.92,86,141,37
90:32:00,29.64,15.85,85,141,40
90:33:00,29.64,10.48,32,141,44
90:34:00,29.64,10.48,32,141,44
90:35:00,29.65,11.61,40,141,47
90:36:00,29.65,13.5,57,141,51
90:37:00,29.65,13.5,57,141,51
90:38:00,29.66,10.16,30,141,49
90:39:00,29.66,10.16,30,141,49
90:40:00,29.66,13.01,52,141,51
90:41:00,29.67,11.99,43,141,50
90:42:00,29.67,12.35,46,141,48
90:43:00,29.67,13.41,56,141,48
90:44:00,29.68,13.61,58,141,48
90:45:00,29.68,13.61,58,141,48
90:46:00,29.68,12.79,50,141,47
90:47:00,29.69,11.07,36,141,45
90:48:00,29.69,12.11,44,141,45
90:49:00,29.69,12.11,44,141,45
90:50:00,29.7,11.99,43,141,45
90:51:00,29.7,11.61,40,141,45
90:52:00,29.7,11.61,40,141,45
90:53:00,29.71,11.61,40,141,44
90:54:00,29.71,11.35,38,141,43
90:55:00,29.71,11.35,38,141,43
90:56:00,29.72,11.61,40,141,42
90:57:00,29.72,11.21,37,141,43
90:58:00,29.72,10.32,31,141,39
90:59:00,29.73,10.32,31,141,39
91:00:00,29.73,10.32,31,141,39
91:01:00,29.73,10.32,31,141,39
91:02:00,29.73,10.32,31,141,39
91:03:00,29.74,10.32,31,141,39
91:04:00,29.74,10.32,31,141,39
91:05:00,29.74,10.32,31,141,39
91:06:00,29.75,10.32,31,141,39
91:07:00,29.75,10.32,31,141,39
91:08:00,29.75,10.32,31,141,39
91:09:00,29.75,10.32,31,141,39
91:10:00,29.76,10.32,31,141,39
91:11:00,29.76,10.32,31,141,39
91:12:00,29.76,10.32,31,141,39
91:13:00,29.77,10.32,31,141,39
91:14:00,29.77,0,0,141,0
91:15:00,29.77,0,0,141,0
91:16:00,29.77,0,0,141,0
91:17:00,29.77,0,0,141,0
91:18:00,29.77,0,0,141,0
91:19:00,29.77,0,0,141,0
91:20:00,29.77,0,0,141,0
91:21:00,29.77,0,0,141,0
91:22:00,29.77,0,0,141,0
91:23:00,29.77,0,0,141,0
91:24:00,29.77,0,0,141,0
91:25:00,29.77,0,0,141,0
91:26:00,29.77,0,0,141,0
91:27:00,29.77,0,0,141,0
91:28:00,29.77,0,0,141,0
91:29:00,29.77,0,0,141,0
91:30:00,29.77,0,0,141,0
91:31:00,29.77,0,0,141,0
91:32:00,29.77,0,0,141,0
91:33:00,29.77,0,0,141,0
91:34:00,29.77,0,0,141,0
91:35:00,29.77,0,0,141,0
91:36:00,29.77,0,0,141,0
91:37:00,29.77,0,0,141,0
91:38:00,29.77,0,0,141,0
91:39:00,29.77,0,0,141,0
91:40:00,29.77,0,0,141,0
91:41:00,29.77,0,0,141,0
91:42:00,29.77,0,0,141,0
91:43:00,29.77,0,0,141,0
91:44:00,29.77,0,0,141,0
91:45:00,29.77,0,0,141,0
91:46:00,29.77,0,0,141,0
91:47:00,29.77,0,0,141,0
91:48:00,29.77,0,0,141,0
91:49:00,29.77,0,0,141,0
91:50:00,29.77,0,0,141,0
91:51:00,29.77,0,0,141,0
91:52:00,29.77,0,0,141,0
91:53:00,29.77,0,0,141,0
91:54:00,29.77,0,0,141,0
91:55:00,29.77,0,0,141,0
91:56:00,29.77,0,0,141,0
91:57:00,29.77,0,0,141,0
91:58:00,29.77,0,0,141,0
91:59:00,29.77,0,0,141,0
92:00:00,29.77,0,0,141,0
92:01:00,29.77,0,0,141,0
92:02:00,29.77,0,0,141,0
92:03:00,29.77,0,0,141,0
92:04:00,29.77,0,0,141,0
92:05:00,29.77,0,0,141,0
92:06:00,29.77,0,0,141,0
92:07:00,29.77,0,0,141,0
92:08:00,29.77,0,0,141,11
92:09:00,29.77,0,0,141,11
92:10:00,29.77,0,0,141,35
92:11:00,29.77,0,0,141,35
92:12:00,29.77,0,0,141,35
92:13:00,29.77,0,0,141,35
92:14:00,29.77,6.07,12,141,14
92:15:00,29.77,6.07,12,141,14
92:16:00,29.77,8.68,22,141,20
92:17:00,29.77,8.68,22,141,20
92:18:00,29.78,7.77,18,141,34
92:19:00,29.78,8.46,21,141,35
92:20:00,29.78,8.46,21,141,35
92:21:00,29.78,9.09,24,141,37
92:22:00,29.79,8.24,20,141,39
92:23:00,29.79,8.24,20,141,39
92:24:00,29.79,8.24,20,141,40
92:25:00,29.79,8.01,19,141,43
92:26:00,29.79,8.01,19,141,43
92:27:00,29.8,6.98,15,141,43
92:28:00,29.8,7.52,17,141,45
92:29:00,29.8,6.69,14,141,44
92:30:00,29.8,6.69,14,141,44
92:31:00,29.8,4.99,9,141,39
92:32:00,29.8,4.99,9,141,39
92:33:00,29.81,4.99,9,141,39
92:34:00,29.81,5.37,10,141,24
92:35:00,29.81,5.37,10,141,24
92:36:00,29.81,9.28,25,141,28
92:37:00,29.81,9.28,25,141,28
92:38:00,29.82,11.35,38,141,42
92:39:00,29.82,7.77,18,141,43
92:40:00,29.82,8.46,21,141,44
92:41:00,29.82,8.46,21,141,44
92:42:00,29.83,0,0,141,28
92:43:00,29.83,0,0,141,28
92:44:00,29.83,0,0,141,28
92:45:00,29.83,0,0,141,28
92:46:00,29.83,0,0,141,28
92:47:00,29.83,0,0,141,15
92:48:00,29.83,6.07,12,141,20
92:49:00,29.83,6.07,12,141,20
92:50:00,29.83,8.46,21,141,30
92:51:00,29.83,8.46,21,141,30
92:52:00,29.83,8.46,21,141,30
92:53:00,29.84,7.77,18,141,29
92:54:00,29.84,8.46,21,141,30
92:55:00,29.84,8.46,21,141,30
92:56:00,29.84,8.46,21,141,40
92:57:00,29.85,9.99,29,141,42
92:58:00,29.85,9.99,29,141,42
92:59:00,29.85,12.68,49,141,43
93:00:00,29.86,12.11,44,141,46
93:01:00,29.86,8.68,22,141,40
93:02:00,29.86,8.68,22,141,40
93:03:00,29.86,6.07,12,141,41
93:04:00,29.87,8.89,23,141,39
93:05:00,29.87,8.89,23,141,39
93:06:00,29.87,10.93,35,141,40
93:07:00,29.87,10.93,35,141,40
93:08:00,29.88,9.82,28,141,39
93:09:00,29.88,10.32,31,141,35
93:10:00,29.88,10.32,31,141,35
93:11:00,29.89,11.07,36,141,36
93:12:00,29.89,9.99,29,141,36
93:13:00,29.89,9.99,29,141,36
93:14:00,29.89,9.99,29,141,36
93:15:00,29.9,9.28,25,141,35
93:16:00,29.9,10.16,30,141,36
93:17:00,29.9,10.16,30,141,36
93:18:00,29.9,10.93,35,141,36
93:19:00,29.91,10.48,32,141,36
93:20:00,29.91,10.48,32,141,36
93:21:00,29.91,9.65,27,141,35
93:22:00,29.92,9.65,27,141,35
93:23:00,29.92,10.16,30,141,36
93:24:00,29.92,11.87,42,141,37
93:25:00,29.93,11.87,42,141,37
93:26:00,29.93,11.87,42,141,38
93:27:00,29.93,11.87,42,141,38
93:28:00,29.94,10.93,35,141,38
93:29:00,29.94,10.93,35,141,38
93:30:00,29.94,10.93,35,141,38
93:31:00,29.94,11.35,38,141,36
93:32:00,29.95,11.48,39,141,37
93:33:00,29.95,11.48,39,141,37
93:34:00,29.95,11.35,38,141,36
93:35:00,29.96,11.35,38,141,36
93:36:00,29.96,12.23,45,141,36
93:37:00,29.96,13.61,58,141,39
93:38:00,29.97,13.61,58,141,39
93:39:00,29.97,13.89,61,141,43
93:40:00,29.97,12.45,47,141,42
93:41:00,29.98,11.74,41,141,41
93:42:00,29.98,11.74,41,141,41
93:43:00,29.98,11.35,38,141,40
93:44:00,29.99,10.32,31,141,38
93:45:00,29.99,10.32,31,141,38
93:46:00,29.99,10.16,30,141,38
93:47:00,30,10.16,30,141,38
93:48:00,30,10.16,30,141,38
93:49:00,30,10.48,32,141,37
93:50:00,30,10.48,32,141,37
93:51:00,30.01,11.07,36,141,38
93:52:00,30.01,11.21,37,141,37
93:53:00,30.01,11.21,37,141,37
93:54:00,30.02,11.21,37,141,37
93:55:00,30.02,11.21,37,141,37
93:56:00,30.02,10.93,35,141,38
93:57:00,30.03,10.78,34,141,38
93:58:00,30.03,10.78,34,141,38
93:59:00,30.03,11.74,41,141,40
94:00:00,30.04,11.99,43,141,41
94:01:00,30.04,11.99,43,141,41
94:02:00,30.04,11.35,38,141,39
94:03:00,30.05,9.99,29,141,38
94:04:00,30.05,9.99,29,141,38
94:05:00,30.05,11.35,38,141,38
94:06:00,30.05,11.99,43,141,39
94:07:00,30.06,11.99,43,141,39
94:08:00,30.06,11.48,39,141,38
94:09:00,30.06,11.48,39,141,38
94:10:00,30.07,14.07,63,141,38
94:11:00,30.07,13.98,62,141,45
94:12:00,30.08,11.21,37,141,47
94:13:00,30.08,11.21,37,141,47
94:14:00,30.08,11.61,40,141,42
94:15:00,30.08,12.68,49,141,42
94:16:00,30.09,12.68,49,141,42
94:17:00,30.09,12.9,51,141,42
94:18:00,30.1,11.87,42,141,39
94:19:00,30.1,11.87,42,141,39
94:20:00,30.1,11.21,37,141,38
94:21:00,30.1,10.78,34,141,38
94:22:00,30.11,10.78,34,141,38
94:23:00,30.11,11.07,36,141,39
94:24:00,30.11,10.78,34,141,37
94:25:00,30.12,10.78,34,141,37
94:26:00,30.12,10.63,33,141,37
94:27:00,30.12,10.63,33,141,37
94:28:00,30.13,11.21,37,141,38
94:29:00,30.13,9.99,29,141,40
94:30:00,30.13,9.99,29,141,40
94:31:00,30.13,9.82,28,141,38
94:32:00,30.14,10.78,34,141,37
94:33:00,30.14,10.78,34,141,37
94:34:00,30.14,10.93,35,141,38
94:35:00,30.15,10.32,31,141,38
94:36:00,30.15,10.32,31,141,38
94:37:00,30.15,9.82,28,141,37
94:38:00,30.15,9.82,28,141,37
94:39:00,30.16,10.16,30,141,36
94:40:00,30.16,10.16,30,141,36
94:41:00,30.16,10.16,30,141,36
94:42:00,30.17,10.93,35,141,36
94:43:00,30.17,10.93,35,141,36
94:44:00,30.17,11.07,36,141,37
94:45:00,30.18,11.07,36,141,37
94:46:00,30.18,10.48,32,141,37
94:47:00,30.18,10.48,32,141,37
94:48:00,30.18,10.48,32,141,37
94:49:00,30.19,9.82,28,141,37
94:50:00,30.19,9.65,27,141,36
94:51:00,30.19,9.65,27,141,36
94:52:00,30.19,9.99,29,141,36
94:53:00,30.2,9.99,29,141,36
94:54:00,30.2,9.65,27,141,35
94:55:00,30.2,8.24,20,141,36
94:56:00,30.21,8.24,20,141,36
94:57:00,30.21,10.48,32,141,39
94:58:00,30.21,11.74,41,141,40
94:59:00,30.21,11.74,41,141,40
95:00:00,30.22,9.82,28,141,39
95:01:00,30.22,9.82,28,141,39
95:02:00,30.22,9.82,28,141,38
95:03:00,30.23,11.07,36,141,38
95:04:00,30.23,11.07,36,141,38
95:05:00,30.23,11.61,40,141,40
95:06:00,30.23,11.35,38,141,41
95:07:00,30.24,11.35,38,141,41
95:08:00,30.24,11.48,39,141,41
95:09:00,30.24,11.48,39,141,41
95:10:00,30.25,11.48,39,141,41
95:11:00,30.25,11.87,42,141,42
95:12:00,30.25,12.9,51,141,43
95:13:00,30.26,13.01,52,141,45
95:14:00,30.26,13.01,52,141,45
95:15:00,30.26,11.87,42,141,46
95:16:00,30.27,11.99,43,141,45
95:17:00,30.27,13.21,54,141,45
95:18:00,30.28,13.21,54,141,45
95:19:00,30.28,13.1,53,141,45
95:20:00,30.28,13.01,52,141,45
95:21:00,30.29,13.1,53,141,45
95:22:00,30.29,13.1,53,141,45
95:23:00,30.29,12.57,48,141,43
95:24:00,30.3,12.35,46,141,42
95:25:00,30.3,12.35,46,141,42
95:26:00,30.3,13.31,55,141,42
95:27:00,30.31,12.57,48,141,43
95:28:00,30.31,11.74,41,141,42
95:29:00,30.31,11.74,41,141,42
95:30:00,30.32,12.57,48,141,44
95:31:00,30.32,13.21,54,141,44
95:32:00,30.32,12.79,50,141,45
95:33:00,30.33,12.79,50,141,45
95:34:00,30.33,11.74,41,141,42
95:35:00,30.33,12.45,47,141,41
95:36:00,30.34,12.45,47,141,41
95:37:00,30.34,11.61,40,141,41
95:38:00,30.35,15.32,78,141,39
95:39:00,30.35,15.32,78,141,39
95:40:00,30.35,15.4,79,141,39
95:41:00,30.36,11.07,36,141,41
95:42:00,30.36,11.07,36,141,41
95:43:00,30.36,11.61,40,141,41
95:44:00,30.37,11.21,37,141,43
95:45:00,30.37,12.23,45,141,44
95:46:00,30.37,12.23,45,141,44
95:47:00,30.38,12.68,49,141,44
95:48:00,30.38,12.45,47,141,43
95:49:00,30.38,12.9,51,141,44
95:50:00,30.39,12.9,51,141,44
95:51:00,30.39,13.1,53,141,44
95:52:00,30.39,13.1,53,141,45
95:53:00,30.4,13.1,53,141,45
95:54:00,30.4,13.1,53,141,43
95:55:00,30.41,12.9,51,141,43
95:56:00,30.41,11.87,42,141,42
95:57:00,30.41,11.87,42,141,42
95:58:00,30.42,12.68,49,141,41
